"ASV","rho","Domain","Phylum","Class","Order","Family","Genus"
"8ccf8fa91a61041797c6796c5564db57",0.218425496937596,"Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group"
"8fbae9b9a03f8bdfc2a41068d2b6e704",-0.208606880536133,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"c10a39944ad4cd87fd180bcb21840ac6",0.168165397483531,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"2ea17175be09395354d5cafc63a22a34",0.428311780934626,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"7bf3918b4cee0d2cc38902dc01f906a1",0.344771708019228,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family",""
"4a69221c029a69bd009ed2f12962fbaf",0.191997282832967,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"9a79412b88a7955686f06e56b11ecbbb",-0.050239115272507,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"d6cd43810281a5f1b2dd63f9f6182235",-0.28204810753593,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"ef0766ffed915d0c0191d341de65f232",0.049362979416224,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"6a764d277178521e1655a58509a5dc7d",0.203490804687537,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"3e47229b36bff9b6d00df03451e91ee5",0.232169301513967,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"6a5738768ff8d8352343bbb6dca9cac4",0.193338730699277,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria"
"7e00dde47ece6f4f447b838abb32c92f",0.0842782296443372,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"91e8283a7f95cd829f2fb4c27847a061",0.204705485982121,"Bacteria","Bacteroidota","Bacteroidia","SM1A07","SM1A07","SM1A07"
"2048fd7d6e107668a13d5b0b5b715f45",0.0398761222682366,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"f921596031921f5d99b11dc4f6db20e2",0.0135660536458358,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",""
"81c736a731a2369587efb9495223e75d",-0.169108013354935,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"6bdd1cbc7fa656be61c749d965e35b4a",-0.0330934702169028,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168"
"47079a119f06da440c29f09f7c4553c3",0.00119493736776792,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"efee190d3844ef37d2f8e0d47ffc4094",-0.236135817363192,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Solimonas"
"54b5c454b7be13ee537a9f4265fc3a66",-0.354932888480127,"Bacteria","Actinobacteriota","Thermoleophilia","","",""
"1c293eb638beabdfa8599bf951f2a95c",-0.0903262529932614,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"54683030c8a838424f2d4d6143bae1c6",0.234990904183326,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"9be2c5fa1f063961cb59ae7c7a03c414",0.270057916734255,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"172854c251d46c83b1f517667bdb06ce",0.112056238066507,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"279045df09075ba7d567a797140210bc",0.111792930434252,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"d9b6c866f0f782e61362fe995e51cee4",0.125116971448641,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",""
"00e62ae1b57124e583695943452785a4",0.0292989717356648,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"eb6f8a9f3c17c0dedffd9e9dd3100a50",0.0501419920778563,"Bacteria","","","","",""
"d64199380bed333fb3ca40e00ac695ad",0.162686763223771,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group"
"86b3200525e69d4395a0e22f1a8b2b48",0.211028817555498,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"69861fb69988695b9d9f5c211e6fc8c4",0.165089489547342,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"e580026d51a324f96eb08a514d790bec",0.255801404930609,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter"
"d0b06b3bbefcc735002b0518fba6de8f",-0.527318904231396,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"8c00a574e9f51cf915658f156da7b121",0.159142277386387,"Bacteria","Actinobacteriota","Acidimicrobiia","","",""
"0864fece30307111adbba252d8205299",0.184227501573204,"Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Armatimonadales","Armatimonadales"
"1156b1718a80fcecf2277ea68d479a54",-0.202476487041032,"Bacteria","","","","",""
"5e36c6e4e79aef374f9e57913a64b7f7",0.149226590104193,"Bacteria","Patescibacteria","ABY1","","",""
"4b9ca56b067398b1bcd8255719d0ea53",0.133538477171592,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"a1d9c5f4e5d9938d98a631a19025185e",0.0890063734807622,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter"
"94de0ce894f4e50327de6b223ef64f16",0.0929922106960542,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"47cee7b3331206facc024424fa5efda4",0.00353412166322756,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"732f2308127f4f1e3e7dfe1da981ae57",0.255576015835538,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"f4a1dabc26944c9f02875b4495ae819e",0.147765616792298,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinales","Actinomarinales"
"9dbb3d379f6f752d375e31b317a9bc60",0.0802716749406448,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"d42374c403e26378796348cf08fac55e",-0.241918469874073,"Bacteria","Armatimonadota","uncultured","uncultured","uncultured","uncultured"
"dc5c91eab5bb5a0e9e638dec24f431ae",0.208018268623869,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"9697d1878a8ef777c07d3a3649a8d5cd",0.287579163953873,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"60e05bd799cc5b7c646f1407754dcec7",-0.034364158344517,"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14","0319-7L14","0319-7L14"
"e5b1f70b7e6c0ea59e4998e9bed04883",0.16834558798848,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"c34b0f977516254e5480f10fdf548d9a",-0.185711029760495,"Bacteria","Patescibacteria","","","",""
"aed21aa373b4d8702848cffb4bc922d3",-0.370799368453967,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"642285855a659489cd7f4bf11fa94e85",0.338532075476153,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"f4911272f83baded872708f3e6f3e2da",-0.0627497824734418,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"5ee58a24025c09dc182b17b1ea028973",-0.286574096964106,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"a265f0bcd26d001227bb2ed1529774be",0.106194220788812,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"84ffb67315bd6a52fbf4ad6dac25103d",0.042538604381723,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"cffec45267f1c749295138644cb87c9d",-0.100304448459107,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"285ac9501690ffb7b00ea0359b02f3b0",0.335704823485298,"Bacteria","Patescibacteria","Microgenomatia","Candidatus_Collierbacteria","Candidatus_Collierbacteria","Candidatus_Collierbacteria"
"52639349df24c63d49e89b34d9053899",-0.106086232607762,"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"6ad09806d4789c94e9734d1d7ad717a9",-0.122656806279707,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","",""
"1f0e991db87e2171c0fee26115ad771b",-0.380343734514161,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"54a1d62ea12c1eddbeb67d637e684158",0.0818041731233612,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"79b67854479274698f011a5bfc44a948",-0.345092400677742,"Bacteria","","","","",""
"0ed2dfbfe08e83dfe60c2ffd5ab4d7fe",0.0384595440966256,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria"
"f684f6d65bb70844e129d4bf793fb361",0.566544196527895,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"d1557b6b6f409c03d4d502b8ddc62bc0",-0.17952176689878,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"fd3d00f105c6be0b65586df05d41e413",-0.251288299398253,"Bacteria","","","","",""
"e1534217c23c7fa9562db7f11b50525b",0.206616737254194,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"3508169ca08ed17ef5e120daa3ae58d0",0.14574421358783,"Bacteria","","","","",""
"22de85f01afaa1d565cedb199077bdbc",0.130862797417199,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"d1657c1334de92fc053ae6f10aa348d1",-0.511867237240372,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"149ea18d5a7f2ce71d5361494334c482",0.20559951768948,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae"
"0fae7353acdda032845cfca26f68bef6",0.0637534230920883,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"9141de051627699170d0ec9896c693a4",-0.0912040617148551,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","uncultured","uncultured"
"0f5e38944474d4795d92db3f2217cd3b",0.264854353044089,"Bacteria","WS4","WS4","WS4","WS4","WS4"
"316155291e27503b4d193e87c2020c38",0.151924597187766,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"5250d52366e63353ef954c13595df3b2",0.185355872870823,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","uncultured"
"ea2682c98b6ea411f59a9040b1c3954e",0.159679400377118,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"7e94b5ad67e8486d31a73a499264c3b8",0.0660027169608279,"Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria_Incertae_Sedis","Unknown_Family","Pseudanabaena_NgrPSln22"
"7d34ae957bfeda4cc4898e9a1530f3ad",0.102553742327847,"Bacteria","Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"f02be68235393116a1b89aa4f2aecf53",-0.0169937250765821,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"1f08f3e89d0d2200e6f7bf542c68a624",0.25073399223535,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"ad30c6c726f5e32af4ed66dfe2ea4432",-0.0371871982768876,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"1c4649bfc6f8714eced3afb06b8e28e9",0.162792643750029,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"cf231a4021264ca2afdfe3bd37f2ef94",-0.543087318578285,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter"
"818322df6ae65c30cda7a0d6a180956c",-0.144649827616832,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"7b5807069f2bcdbd28b386b1d23ee61d",0.288880334981421,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"29ebadf2e85c61ef785472fbfc1c2214",0.186902262405582,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"d4a1b3c4f42e221f788b1bb9beea31a1",0.127061080271108,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"610272e5edf02ffacf2b8b10f053a0f2",-0.0252691979505868,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"529d200b4285fff97b0ad08990cb522c",0.195618276146948,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"8e13369d322e64910c40d15930536237",0.482874223515464,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","",""
"d29b993535e9b26ffa741a2896d6a8cc",-0.132356886088646,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"8abdd6d5d9319b2ce11005a06c168a2c",-0.0627497824734418,"Bacteria","Bacteroidota","Bacteroidia","","",""
"384f2d9d8f15ec0c53d78087d9596e2d",-0.241918469874073,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"c858117848ee294366fa5ba610af59ae",0.214657699610841,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae",""
"e1bcca0935047b47aa5953bd0d22602b",0.187289497891888,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"1e7b2bfa3016faee3cf74c0e74559fda",0.436365631651436,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"4d460cda3e19755c839b4a46c2a642d1",0.15757660322713,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"efcb3ee3e2097e58228531db1caa95eb",0.153792108847549,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","211ds20","211ds20"
"37ca9e3239e2fac40502932d2db4daaf",-0.194071886612189,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"781c9a57491a82f1799d204e92d66113",0.045783174607964,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"87010b95b3f78d466dd830bbc0c7f5a9",0.280934321577111,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"1c6efba70fe578aded2eaff243f94776",-0.198775117383612,"Bacteria","","","","",""
"95fadb21e5b9c400f2e40a05da2ae580",-0.106560297031539,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"f4abca5dd0845263c5aa7340933e9344",-0.0796315412092406,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"282e6f3ab340b255dbe74e1ddd50f62d",0.270888708411214,"Bacteria","Chloroflexi","Anaerolineae","","",""
"986b5a95dde8bcf4948bec99822ae016",0.200327735184621,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"14865011083b56fd756c646a2dee0515",0.188265364621384,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","",""
"5e6c5f3b57f6c999ad4e808a250f2bdc",-0.0913232593685344,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"817141de25bd2af2554a790363b651d8",0.0130573042326786,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"1a944588e58e219f010a8d50a99925fa",0.174369211205002,"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147"
"aeffc41975ff98789ca30faec64a7d04",0.393153630484946,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"058fddee7da61560c4f88a368b2c3051",-0.172492723558969,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter"
"dee22d80a6899a0682f06ebc3a20e275",0.0401358374703224,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"7c661a7f5b2fb76e5373c453ea1e9de6",0.245047813736413,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix"
"acb26e40eeed1d0e41c83d6526cd3e6b",0.175041739754376,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"506c828f1f4357e8aa68ba34bff6407a",0.1706501870737,"Bacteria","Bacteroidota","Bacteroidia","","",""
"c127f0cc55308efbeae1816baa34abc7",-0.0318015876607747,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"7c7edf3f794d9fc8ab4b106ff0a1cce6",0.260004313139619,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"abf10ec69b247b3e4bad3ce6edfcc672",0.131381968930151,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ea0fada80f9581856cab0790d084fc55",0.287698743898476,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV008"
"4131247f09745866fd5233add2f157ef",-0.191471140576459,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"7b576296dfe0a7b9406883d4bd368f02",0.130877236049128,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","",""
"bf670bbc0e027ec8c567f43e8c8488e9",0.513593657428225,"Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7"
"fd70943db8ca85d0f5764d1256b382a0",0.149703772511267,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured"
"6d81d5b614fe42da8e5d2e061aac2bc5",0.205923821664299,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"0d694117d605d31e8446e9e6f9c4fa4e",-0.144095388466131,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"360b48a1710c9156e451a69831afb8ce",0.190487074508886,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"748d6ec4ededd0e61f5338f6f99f368b",-0.242738311918036,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria"
"05d7bb95b66fc8d3792211892974523b",0.105857392697558,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","",""
"2d5c69573e0a09729c7bf14706055e93",-0.346786298319959,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","UA11","UA11","UA11"
"1333a72a25e002678b3ee6f28d16641c",0.233245287682012,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"28bd328420bcc92b31cb6e5633d0f20f",0.0206467026202938,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured"
"5c86eb5a207bc764ecc5833198ae6c7f",-0.0869150021120706,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"9e39744387e7d830d282424ba6a3c400",0.182195994496889,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"a61d18ff1752317b9b5c57b57baca02b",0.443678199839707,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"cbd9681b422f6a429aa488ee5c7aaec2",-0.36943760911126,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10"
"640cdf344f4208f79b5e988b6dfab9a6",-0.246297678626987,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"2d8797153b00a2e9f000096035bafccd",0.14711787710225,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"2149b893a106904c404383b5f91d8b0b",-0.17298119758347,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia"
"b90da15695896b8abe3044420b3c1ab9",-0.239262588709605,"Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13"
"1807aeddc2194f804ff55b82b52220fa",0.0445174401061825,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"9ad594f7e4a64dad3fc4493c14a31ea2",0.104776904696372,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus_Chloroploca"
"ef8ddd80afc2c6cf0009250ae3a60d01",-0.0193743568005558,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured"
"693e8f5e2a6c3feda85cb281963132bf",-0.0175726083495282,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"1cbd88ce9d5b4d0dc45340dcbd9783ca",-0.287891462280128,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"713c000e8700b7440dba72d57f1509bc",0.243654224479825,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",""
"fd70422bbcb91c3faf9e21c3ec5972c4",0.103762178484845,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"69132db76a95efe2b7378527cfb12d6e",0.313980247970798,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured"
"7ee021deb69fc3ec53a6e5dbb56cc956",-0.36148826018108,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"954ca017f235f75083a26f95386b5dc4",0.202694753655,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae"
