"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"2c9cde4eb541e99f5b2d15892df0eebb","Dry",0.464420364012824,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytomonospora"
"e220f7a5d8a88fa151324b925601dfd4","Dry",0.464420364012824,0.001,0.005671875,"","","","",""
"9e85e4d6ba3f359016ce8e4ed19d7aa6","Dry",0.464420364012824,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"0bfa111c6bf560230332e7bd5c857c19","Dry",0.464420364012824,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"8147841e1bd5a5bfcbb4e6157493b3cb","Dry",0.464420364012824,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"fe4b04bdf37c94157952064caf124fde","Dry",0.464371382273088,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae",""
"3de21dea6ed7ba80fde994225ea5350f","Wet",0.463885625362245,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"7d02404565a46b6b4c79ad06c6117e94","Wet",0.463885625362245,0.001,0.005671875,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"9b121211d1fa6ae893ec0a01b2360ffc","Wet",0.463885625362245,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured"
"f52753afbfa7fbc65ede811952d1da2f","Wet",0.463885625362245,0.001,0.005671875,"","","","",""
"6abec5703ce6bfeb5d7ba120394c28b6","Wet",0.463885625362245,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"f2be0dc72dd743c30bd78a45e97eec30","Wet",0.463885625362245,0.001,0.005671875,"Firmicutes","Clostridia","","",""
"c7182f5b04146de5f14f442b2b5d62b2","Wet",0.463885625362245,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"1a9cc57a5dc59925d8a8429701b59e7e","Wet",0.463885625362245,0.001,0.005671875,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"04f785d661210e118b7a0ecc4136ff0e","Wet",0.463885625362245,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",""
"fa89c270dd6108558687b487eefa3b04","Wet",0.463885625362245,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"c20876636d987052ba0a6b6285c86d72","Wet",0.463885625362245,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"7fe8af928eaec932c467010044c65056","Wet",0.463885625362245,0.001,0.005671875,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"e0031d27ec9ea0ffb239cf9e1b5854c2","Wet",0.463885625362245,0.002,0.00977119784656797,"Patescibacteria","Parcubacteria","Candidatus_Wolfebacteria","Candidatus_Wolfebacteria","Candidatus_Wolfebacteria"
"2b9d9b65885feb49b2880a4c6c77e053","Wet",0.463885625362245,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"4ddb16ba7dad060f71f0485294254187","Wet",0.463885625362245,0.002,0.00977119784656797,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"523e567aaa3a868d001a30d532ab4720","Wet",0.463885625362245,0.002,0.00977119784656797,"Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae"
"cd13ba9c2c06ad780b609d81bf9a65d0","Wet",0.463885625362245,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"5d6d6df59c7ffec81eab3f6d2439823c","Dry",0.462155660357514,0.007,0.0255376884422111,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"6fdbbf8a308610c31aacf5076ad9bf29","Wet",0.461833170510259,0.006,0.0231455897980871,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"c34b0f977516254e5480f10fdf548d9a","Dry",0.461797322466499,0.001,0.005671875,"Patescibacteria","","","",""
"7c186f568e90a435163abf8c07ac8bff","Wet",0.460539678154927,0.005,0.0201890989988877,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","UTCFX1"
"077f7569f60ab2cba8729a7431fc9eb5","Wet",0.460429208972107,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured"
"f6939b5a0c16bfae8e446ca636ca6849","Wet",0.460110923227946,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured"
"72d07b6c9c96de761d51eb6d92297271","Dry",0.460104410597699,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"5d523f216c02aa9c880f0de7ac77b9e2","Wet",0.459312659423619,0.004,0.0169033760186263,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"79b67854479274698f011a5bfc44a948","Dry",0.458965842381733,0.001,0.005671875,"","","","",""
"cfc80b0781784d0cb3ab28eb1e41384e","Dry",0.458759873248689,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"10a37dc1ff0f09dd398d12e4ff2d96b9","Dry",0.458441369758833,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"83c2c99d9660c0d17f6bfae35b48c538","Wet",0.458035535725744,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"282e6f3ab340b255dbe74e1ddd50f62d","Wet",0.457777309059492,0.003,0.0135111662531017,"Chloroflexi","Anaerolineae","","",""
"a00a3c3ab68908cf43d31ea05dd2434c","Dry",0.456945265608519,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",""
"840a49c57524db69c8302bb571c92e4e","Dry",0.456820893169314,0.001,0.005671875,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"a87fb4a0b1792e8e597f9d98779b2c4a","Wet",0.456587810283419,0.004,0.0169033760186263,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"4e96dc7594fbf01b8e93104af3fdd7fd","Dry",0.456509399811375,0.005,0.0201890989988877,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"17cf626db5a370d6d05fec6fc3de7bdd","Wet",0.456444528515742,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"6b5bcccf780c14d3ae9ce7f7f0e6b9fe","Wet",0.456192129656529,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",""
"e23f4b19bee6a38c91baebfcc3ddd3ea","Wet",0.454598178239079,0.006,0.0231455897980871,"Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7"
"11c914304f295b71282edfec72528569","Wet",0.454154156434262,0.017,0.049646017699115,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"1cf7fd843c39ead279a6fbb4b447e88e","Dry",0.453829885478965,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"deeef4bf4de8b16dcce9937530a96e74","Wet",0.453714286192876,0.007,0.0255376884422111,"Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"564b817869bee51cfdd31eeecfe29143","Dry",0.452722935186925,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"64408836012537ad2fb5aeda24347d8f","Wet",0.45252466481807,0.008,0.0278962536023055,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacteraceae"
"f2071b93ad1eaa240c016e61ad4e0246","Wet",0.452427741810793,0.005,0.0201890989988877,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured"
"04c6fe419722df3d8da566a2064530a4","Dry",0.451582532300962,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis"
"1e222faf07bcd55a8b19ee90a23f0f96","Wet",0.451524496094861,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio"
"bbbfae45d4b4d6710ebf96dfc1595cf5","Dry",0.451200041327175,0.012,0.038311345646438,"","","","",""
"cc23fea32f8300e4ed9004d82a4ac71a","Dry",0.450721768393782,0.013,0.040402397260274,"Proteobacteria","Gammaproteobacteria","","",""
"91e4a866e2b699758d4b7d900c217d04","Dry",0.450376347056767,0.003,0.0135111662531017,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"24119b2fc07838abfc0c52d5336d5c4e","Wet",0.45003516037041,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"177afed478e8700896f2a7283dbb90b1","Wet",0.45003516037041,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","",""
"b77cbd819bd6057f103c27b0b8784e70","Wet",0.45003516037041,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"cfecbf2662933d0dff3360bd85bba6f9","Wet",0.45003516037041,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Prosthecomicrobium"
"0f7fe763418668432a78be76b4d90946","Wet",0.45003516037041,0.001,0.005671875,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"fdfff2a5cdc607cb996daf84b152d833","Wet",0.45003516037041,0.001,0.005671875,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",""
"b480a9a0544c768109bca133c2420924","Wet",0.45003516037041,0.001,0.005671875,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4"
"e8a9da9f394bddcdd27db7b0e02eb265","Wet",0.45003516037041,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",""
"04ec92885d1a999a94e9a245df2fb90a","Wet",0.45003516037041,0.002,0.00977119784656797,"Bacteroidota","Bacteroidia","","",""
"48bb3364cab7d3a583c1451919b6a0c8","Wet",0.45003516037041,0.002,0.00977119784656797,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"f9ef64929988e3cfa0dde6ac4d0bc249","Wet",0.45003516037041,0.002,0.00977119784656797,"Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19"
"da5f89ba80ecc9b951520d2ba10015c3","Wet",0.45003516037041,0.002,0.00977119784656797,"","","","",""
"a0b7d7ad0d2e67087cc5d0a04dab7b41","Wet",0.45003516037041,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"1fd8c7e643977248d5a8c5950d30f06d","Wet",0.45003516037041,0.002,0.00977119784656797,"Bacteroidota","Bacteroidia","Chitinophagales","",""
"49d1e3995d0506058f28ce7842f369f3","Wet",0.45003516037041,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"ec3b87f9f17915c38cf92a2fbc4c9ecc","Wet",0.45003516037041,0.003,0.0135111662531017,"Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"ff90c86337d274c47aea7d6c122d6d1b","Wet",0.45003516037041,0.003,0.0135111662531017,"","","","",""
"caa93855761a554b1a059586a274ebc5","Wet",0.45003516037041,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","","",""
"6cf17e1bd667d89bebf3b3c0a2c4395f","Wet",0.45003516037041,0.004,0.0169033760186263,"Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV"
"7c3e00a2d5669e7cabe93dd93966e631","Wet",0.45003516037041,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"799f6ae8d556107ff50a68b663e4b663","Wet",0.45003516037041,0.005,0.0201890989988877,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",""
"4e3f676699e9e82c2c857f0f512f6e8e","Wet",0.45003516037041,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"436d773ba8db03b1457844713f0fa85a","Wet",0.45003516037041,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"bc59c60073df8dfbc1fb8e6d754060b4","Wet",0.449309658012905,0.012,0.038311345646438,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"ae50e44a1701dcddcf5c93878d9046ab","Wet",0.448980522769233,0.005,0.0201890989988877,"Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae"
"ce29b4c545d08153e99457295490f8e6","Wet",0.448858576377902,0.01,0.0331204379562044,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"a5e326b0eaa73f850301a2c523549877","Wet",0.448678175855115,0.01,0.0331204379562044,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"5102be82d10fc4855796d8d3d035236f","Wet",0.447708690264651,0.007,0.0255376884422111,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"29bcc65a260f53b886bc0b9f250413bd","Dry",0.447263854994366,0.003,0.0135111662531017,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"255466f38f6e0b1334a02cc923556cee","Dry",0.44575390696348,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes"
"f6b96281c3e4d0c17c69a46ddcfdf356","Dry",0.444380865902215,0.002,0.00977119784656797,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"6b74f1bbb867680e7559b8fafe0c04a4","Wet",0.444362973588563,0.006,0.0231455897980871,"Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"2972881b0f07d13c92316127f9d73871","Wet",0.444158846272673,0.007,0.0255376884422111,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured"
"35bcfbb0fda35bf971f679c18d308c66","Wet",0.443794370702319,0.006,0.0231455897980871,"Gemmatimonadota","AKAU4049","AKAU4049","AKAU4049","AKAU4049"
"c1369e20424de87853ec01cd70afc3d7","Dry",0.443687635407146,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","","",""
"010bf059592da3037cccb7cf609b6f2d","Dry",0.443584665639926,0.002,0.00977119784656797,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"195a77eed4d12f8cc4a2e5b526787997","Dry",0.443566408001058,0.017,0.049646017699115,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"5de5b1d136955d81605d82646a1ad05e","Dry",0.442807442770048,0.001,0.005671875,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured"
"6d0e50b57cad25780d2a5adbf1cdb0c1","Dry",0.442807442770048,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"f3e6bedd56e5a89a75e33b502b0482b6","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"4d61e80fa565de0e3631469ff1bdf1c0","Dry",0.442807442770048,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",""
"eb2910bdb72861c728d9701d82f75f51","Dry",0.442807442770048,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"0fbbae415b747c0a1c47104e347196a6","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"cb7990d3b59c06703cf7f4d01bf2245e","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"bc605d84efc07c35211439dfa9d0cb7b","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytomonospora"
"0bda7468e61bc1bf917a55278cb0e51e","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",""
"da53788281a0b78d87e07bd02b06d19d","Dry",0.442807442770048,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"5f61165991da2ca94a528a9f04b15405","Dry",0.442807442770048,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"5ae44c06c91a422844bf894c43014bb1","Dry",0.44227770131427,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"860acae195312cc1466460c012e8474c","Dry",0.440031193190201,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"574f34cb72557effa55c026fa02e9e9c","Dry",0.439766989507907,0.011,0.0358116591928251,"Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales"
"e11de0883e45bc564cf3fa6630daa0fa","Dry",0.439618212157696,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"f69d125608687bb4034b998a5c10a9aa","Dry",0.438977224746928,0.01,0.0331204379562044,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"b578fdc9b6de7d5ba49c91173d33a2ea","Dry",0.43872081659075,0.003,0.0135111662531017,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"750ec239e632b7565b958d37597027ac","Dry",0.43863647908526,0.003,0.0135111662531017,"","","","",""
"aed21aa373b4d8702848cffb4bc922d3","Dry",0.438184542469464,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"cf4476944b81513ab7cd727efa5463d2","Wet",0.437862640934079,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"89554a8f1c12c4acdf49ab4797d00e1b","Dry",0.436847762286233,0.001,0.005671875,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"65d7afb4831e66dc56b7aa4bbd1d4c31","Wet",0.435744670330595,0.001,0.005671875,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"cfe03783ef021825f9106fe661dbe3e2","Wet",0.435744670330595,0.001,0.005671875,"Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"4c4b73553144070156594b90b9ec5a4e","Wet",0.435744670330595,0.001,0.005671875,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"9ccecb46b493cf616d7374a29c58cdff","Wet",0.435744670330595,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"02a013d14a04bfbd9b53512b9c6cfd18","Wet",0.435744670330595,0.001,0.005671875,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured"
"4d7291e96ddd13b428629894ac891eee","Wet",0.435744670330595,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"b2ed8f6420af2aec35b5202e23bbce06","Wet",0.435744670330595,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"1110f12e8ca49ccde1a1a7ceb9ce071f","Wet",0.435744670330595,0.002,0.00977119784656797,"Desulfobacterota","Desulfuromonadia","Geobacterales","",""
"63e88ba319c605b45507f9cc8acba8fa","Wet",0.435744670330595,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"d25ee77c1b1f1227877bda4e5643c6bb","Wet",0.435744670330595,0.002,0.00977119784656797,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"955caeacff6fa3b6c77d3094b3577360","Wet",0.435744670330595,0.003,0.0135111662531017,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"b078c97f74c658459c644c9d3ccded94","Wet",0.435744670330595,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas"
"efa6e25732448dad7f20057b81b4c6e2","Wet",0.435744670330595,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"1e7b2bfa3016faee3cf74c0e74559fda","Wet",0.435744670330595,0.003,0.0135111662531017,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"104b7cc83066edf04e4cf95e4d9c5150","Wet",0.435744670330595,0.003,0.0135111662531017,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"1d9ebf0149f6094233b7b07bfdc4ae5a","Wet",0.435744670330595,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"024d1530bde785a3d09c57992d1c32d9","Wet",0.435744670330595,0.004,0.0169033760186263,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",""
"98f903f37a3fe39a26df9646bc40b010","Wet",0.435744670330595,0.004,0.0169033760186263,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"b2496a46808f07608971f480123dd48f","Wet",0.435744670330595,0.004,0.0169033760186263,"Bacteroidota","Bacteroidia","","",""
"be9395da0a8150813e42ae3ac6212255","Wet",0.435744670330595,0.004,0.0169033760186263,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"56d3b115d45e7788860acb545026dfc7","Wet",0.435744670330595,0.004,0.0169033760186263,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"e73ef45a933df56144c09b08bb303925","Wet",0.435744670330595,0.004,0.0169033760186263,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"0557dfe2aa0c27f6e5f4fe0e004e710a","Wet",0.435744670330595,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"8d589f38347b0ad54b9d6242f25395ec","Wet",0.435744670330595,0.007,0.0255376884422111,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"a98cb1f5db40e34a46fb9d5fc7b8acf7","Wet",0.435744670330595,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"58c0a8cf76f6b0cb40a42ccf770f67b0","Wet",0.435744670330595,0.009,0.0303624535315985,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"e8a8d6839b03f8563dedbc8a84bd4c7e","Wet",0.435659549478807,0.002,0.00977119784656797,"Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured"
"8660839e64472dbf9eb6c2bf9375ddeb","Wet",0.435339790264841,0.01,0.0331204379562044,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"2b9d37fe6e0cd5756c7d74308fdfb0d8","Dry",0.434879663921122,0.002,0.00977119784656797,"Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured"
"e7a41cc25348abb10e099e950f97f0d7","Dry",0.434595963372032,0.013,0.040402397260274,"Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"d20e1f9fdbcfa0b63e0066c3de634570","Wet",0.434219749921805,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"a446d9ee1c1ea9dbb8b24405690bfe89","Wet",0.43404426693378,0.015,0.0454507512520868,"Dependentiae","Babeliae","Babeliales","",""
"1364c1e638a3200ed050de73854b8893","Dry",0.433219818530731,0.002,0.00977119784656797,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"7dbc2c0c452e275a86fbbf374f65baa4","Dry",0.432503225052035,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys"
"fe6d815ce631492f5b11e5037037e780","Dry",0.432475561990624,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured"
"114dc96b5bda8e03979b5d919f7df40a","Wet",0.432287256445443,0.006,0.0231455897980871,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"1418b173eb76a2dbc4674f43acebcc33","Wet",0.432105256894848,0.003,0.0135111662531017,"Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus"
"705f762629f61e7b639ae75734326fe2","Wet",0.432092938428903,0.013,0.040402397260274,"Methylomirabilota","Methylomirabilia","Rokubacteriales","WX65","WX65"
"2f06f4c993f39b756db90b442c5711be","Dry",0.431995906270215,0.004,0.0169033760186263,"","","","",""
"0ac42b93a32c4c56915e168bc3e2a1d2","Dry",0.430775160335582,0.009,0.0303624535315985,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"e3b9441c73e2f11f9e561238df6c8c84","Wet",0.430177809437689,0.01,0.0331204379562044,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"8ebbd4552c491e76b0ca2f227a182c86","Dry",0.429890140964335,0.003,0.0135111662531017,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter"
"de14e9baad06a5c801765d8b0c5f7379","Dry",0.429498685494526,0.002,0.00977119784656797,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella"
"86e5719dd807271c3b020c88e8adac73","Wet",0.429446876873976,0.009,0.0303624535315985,"Planctomycetota","OM190","OM190","OM190","OM190"
"e0a3764e5ab7f9fa34572c3f02ef0243","Wet",0.42942571806341,0.003,0.0135111662531017,"Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured"
